,Label 0_f1-score,Label 0_precision,Label 0_recall,Label 0_support,Label 1_f1-score,Label 1_precision,Label 1_recall,Label 1_support,accuracy,macro avg_f1-score,macro avg_precision,macro avg_recall,macro avg_support,weighted avg_f1-score,weighted avg_precision,weighted avg_recall,weighted avg_support,non_consensus_px,method,unbalanced_agents,mu_balanced,mu_1_unbalanced,mu_2_unbalanced,std
10,1.0,1.0,1.0,300.0,1.0,1.0,1.0,325.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,625.0,Negotiation - Mean Entropy (Mean-Weighted),2,0.6,0.6,0.4,0.01
11,1.0,1.0,1.0,300.0,1.0,1.0,1.0,325.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,625.0,Negotiation - Mean Entropy (Weighted),2,0.6,0.6,0.4,0.01
12,1.0,1.0,1.0,300.0,1.0,1.0,1.0,325.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,625.0,Negotiation - Pixelwise Entropy,2,0.6,0.6,0.4,0.01
13,1.0,1.0,1.0,300.0,1.0,1.0,1.0,325.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,625.0,Negotiation - Pixelwise Entropy (Mean-Weighted),2,0.6,0.6,0.4,0.01
14,0.9962771007323158,0.9962332398722179,0.9963333333333332,300.0,0.9965646321626249,0.9966269540739892,0.9965128205128208,325.0,0.9964266666666668,0.9964208664474704,0.9964300969731034,0.9964230769230767,625.0,0.9964266170760766,0.9964379712571388,0.9964266666666668,625.0,625.0,Negotiation - Pixelwise Entropy (Weighted),2,0.6,0.6,0.4,0.01
15,1.0,1.0,1.0,300.0,1.0,1.0,1.0,325.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,625.0,Weighted Mean - 3x3 Conv Entropy,2,0.6,0.6,0.4,0.01
16,1.0,1.0,1.0,300.0,1.0,1.0,1.0,325.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,625.0,Weighted Mean - 5x5 Conv Entropy,2,0.6,0.6,0.4,0.01
17,1.0,1.0,1.0,300.0,1.0,1.0,1.0,325.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,625.0,Weighted Mean - Mean Entropy,2,0.6,0.6,0.4,0.01
18,0.9969979478058628,0.9973370025831596,0.9966666666666665,300.0,0.9972324930600958,0.9969331080394024,0.9975384615384616,325.0,0.9971200000000001,0.9971152204329793,0.9971350553112808,0.9971025641025639,625.0,0.9971199113380638,0.9971269774204058,0.9971200000000001,625.0,625.0,Weighted Mean - Pixelwise Entropy,2,0.6,0.6,0.4,0.01
19,1.0,1.0,1.0,148.6,1.0,1.0,1.0,159.93333333333334,1.0,1.0,1.0,1.0,308.53333333333336,1.0,1.0,1.0,308.53333333333336,308.53333333333336,Majority Voting,2,0.6,0.6,0.5,0.01
20,1.0,1.0,1.0,148.6,1.0,1.0,1.0,159.93333333333334,1.0,1.0,1.0,1.0,308.53333333333336,1.0,1.0,1.0,308.53333333333336,308.53333333333336,Maximum Proposal,2,0.6,0.6,0.5,0.01
21,1.0,1.0,1.0,148.6,1.0,1.0,1.0,159.93333333333334,1.0,1.0,1.0,1.0,308.53333333333336,1.0,1.0,1.0,308.53333333333336,308.53333333333336,Mean Proposal,2,0.6,0.6,0.5,0.01
22,1.0,1.0,1.0,148.6,1.0,1.0,1.0,159.93333333333334,1.0,1.0,1.0,1.0,308.53333333333336,1.0,1.0,1.0,308.53333333333336,308.53333333333336,Negotiation - 3x3 Conv Entropy,2,0.6,0.6,0.5,0.01
23,1.0,1.0,1.0,148.6,1.0,1.0,1.0,159.93333333333334,1.0,1.0,1.0,1.0,308.53333333333336,1.0,1.0,1.0,308.53333333333336,308.53333333333336,Negotiation - 3x3 Conv Entropy (Mean-Weighted),2,0.6,0.6,0.5,0.01
24,1.0,1.0,1.0,148.6,1.0,1.0,1.0,159.93333333333334,1.0,1.0,1.0,1.0,308.53333333333336,1.0,1.0,1.0,308.53333333333336,308.53333333333336,Negotiation - 3x3 Conv Entropy (Weighted),2,0.6,0.6,0.5,0.01
25,1.0,1.0,1.0,148.6,1.0,1.0,1.0,159.93333333333334,1.0,1.0,1.0,1.0,308.53333333333336,1.0,1.0,1.0,308.53333333333336,308.53333333333336,Negotiation - 5x5 Conv Entropy,2,0.6,0.6,0.5,0.01
26,1.0,1.0,1.0,148.6,1.0,1.0,1.0,159.93333333333334,1.0,1.0,1.0,1.0,308.53333333333336,1.0,1.0,1.0,308.53333333333336,308.53333333333336,Negotiation - 5x5 Conv Entropy (Mean-Weighted),2,0.6,0.6,0.5,0.01
27,1.0,1.0,1.0,148.6,1.0,1.0,1.0,159.93333333333334,1.0,1.0,1.0,1.0,308.53333333333336,1.0,1.0,1.0,308.53333333333336,308.53333333333336,Negotiation - 5x5 Conv Entropy (Weighted),2,0.6,0.6,0.5,0.01
28,1.0,1.0,1.0,148.6,1.0,1.0,1.0,159.93333333333334,1.0,1.0,1.0,1.0,308.53333333333336,1.0,1.0,1.0,308.53333333333336,308.53333333333336,Negotiation - Mean Entropy,2,0.6,0.6,0.5,0.01
29,1.0,1.0,1.0,148.6,1.0,1.0,1.0,159.93333333333334,1.0,1.0,1.0,1.0,308.53333333333336,1.0,1.0,1.0,308.53333333333336,308.53333333333336,Negotiation - Mean Entropy (Mean-Weighted),2,0.6,0.6,0.5,0.01
30,1.0,1.0,1.0,148.6,1.0,1.0,1.0,159.93333333333334,1.0,1.0,1.0,1.0,308.53333333333336,1.0,1.0,1.0,308.53333333333336,308.53333333333336,Negotiation - Mean Entropy (Weighted),2,0.6,0.6,0.5,0.01
31,1.0,1.0,1.0,148.6,1.0,1.0,1.0,159.93333333333334,1.0,1.0,1.0,1.0,308.53333333333336,1.0,1.0,1.0,308.53333333333336,308.53333333333336,Negotiation - Pixelwise Entropy,2,0.6,0.6,0.5,0.01
32,1.0,1.0,1.0,148.6,1.0,1.0,1.0,159.93333333333334,1.0,1.0,1.0,1.0,308.53333333333336,1.0,1.0,1.0,308.53333333333336,308.53333333333336,Negotiation - Pixelwise Entropy (Mean-Weighted),2,0.6,0.6,0.5,0.01
33,1.0,1.0,1.0,148.6,1.0,1.0,1.0,159.93333333333334,1.0,1.0,1.0,1.0,308.53333333333336,1.0,1.0,1.0,308.53333333333336,308.53333333333336,Negotiation - Pixelwise Entropy (Weighted),2,0.6,0.6,0.5,0.01
34,1.0,1.0,1.0,148.6,1.0,1.0,1.0,159.93333333333334,1.0,1.0,1.0,1.0,308.53333333333336,1.0,1.0,1.0,308.53333333333336,308.53333333333336,Weighted Mean - 3x3 Conv Entropy,2,0.6,0.6,0.5,0.01
35,1.0,1.0,1.0,148.6,1.0,1.0,1.0,159.93333333333334,1.0,1.0,1.0,1.0,308.53333333333336,1.0,1.0,1.0,308.53333333333336,308.53333333333336,Weighted Mean - 5x5 Conv Entropy,2,0.6,0.6,0.5,0.01
36,1.0,1.0,1.0,148.6,1.0,1.0,1.0,159.93333333333334,1.0,1.0,1.0,1.0,308.53333333333336,1.0,1.0,1.0,308.53333333333336,308.53333333333336,Weighted Mean - Mean Entropy,2,0.6,0.6,0.5,0.01
37,1.0,1.0,1.0,148.6,1.0,1.0,1.0,159.93333333333334,1.0,1.0,1.0,1.0,308.53333333333336,1.0,1.0,1.0,308.53333333333336,308.53333333333336,Weighted Mean - Pixelwise Entropy,2,0.6,0.6,0.5,0.01
38,1.0,1.0,1.0,300.0,1.0,1.0,1.0,325.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,625.0,Majority Voting,2,0.6,0.75,0.4,0.01
39,1.0,1.0,1.0,300.0,1.0,1.0,1.0,325.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,625.0,Maximum Proposal,2,0.6,0.75,0.4,0.01
40,1.0,1.0,1.0,300.0,1.0,1.0,1.0,325.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,625.0,Mean Proposal,2,0.6,0.75,0.4,0.01
41,1.0,1.0,1.0,300.0,1.0,1.0,1.0,325.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,625.0,Negotiation - 3x3 Conv Entropy,2,0.6,0.75,0.4,0.01
42,1.0,1.0,1.0,300.0,1.0,1.0,1.0,325.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,625.0,Negotiation - 3x3 Conv Entropy (Mean-Weighted),2,0.6,0.75,0.4,0.01
43,1.0,1.0,1.0,300.0,1.0,1.0,1.0,325.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,625.0,Negotiation - 3x3 Conv Entropy (Weighted),2,0.6,0.75,0.4,0.01
44,1.0,1.0,1.0,300.0,1.0,1.0,1.0,325.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,625.0,Negotiation - 5x5 Conv Entropy,2,0.6,0.75,0.4,0.01
45,1.0,1.0,1.0,300.0,1.0,1.0,1.0,325.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,625.0,Negotiation - 5x5 Conv Entropy (Mean-Weighted),2,0.6,0.75,0.4,0.01
46,1.0,1.0,1.0,300.0,1.0,1.0,1.0,325.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,625.0,Negotiation - 5x5 Conv Entropy (Weighted),2,0.6,0.75,0.4,0.01
47,1.0,1.0,1.0,300.0,1.0,1.0,1.0,325.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,625.0,Negotiation - Mean Entropy,2,0.6,0.75,0.4,0.01
48,1.0,1.0,1.0,300.0,1.0,1.0,1.0,325.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,625.0,Negotiation - Mean Entropy (Mean-Weighted),2,0.6,0.75,0.4,0.01
49,1.0,1.0,1.0,300.0,1.0,1.0,1.0,325.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,625.0,Negotiation - Mean Entropy (Weighted),2,0.6,0.75,0.4,0.01
50,1.0,1.0,1.0,300.0,1.0,1.0,1.0,325.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,625.0,Negotiation - Pixelwise Entropy,2,0.6,0.75,0.4,0.01
51,1.0,1.0,1.0,300.0,1.0,1.0,1.0,325.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,625.0,Negotiation - Pixelwise Entropy (Mean-Weighted),2,0.6,0.75,0.4,0.01
52,1.0,1.0,1.0,300.0,1.0,1.0,1.0,325.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,625.0,Negotiation - Pixelwise Entropy (Weighted),2,0.6,0.75,0.4,0.01
53,1.0,1.0,1.0,300.0,1.0,1.0,1.0,325.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,625.0,Weighted Mean - 3x3 Conv Entropy,2,0.6,0.75,0.4,0.01
54,1.0,1.0,1.0,300.0,1.0,1.0,1.0,325.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,625.0,Weighted Mean - 5x5 Conv Entropy,2,0.6,0.75,0.4,0.01
55,1.0,1.0,1.0,300.0,1.0,1.0,1.0,325.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,625.0,Weighted Mean - Mean Entropy,2,0.6,0.75,0.4,0.01
56,1.0,1.0,1.0,300.0,1.0,1.0,1.0,325.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,625.0,Weighted Mean - Pixelwise Entropy,2,0.6,0.75,0.4,0.01
57,1.0,1.0,1.0,150.7,1.0,1.0,1.0,165.76666666666668,1.0,1.0,1.0,1.0,316.46666666666664,1.0,1.0,1.0,316.46666666666664,316.46666666666664,Majority Voting,2,0.6,0.75,0.5,0.01
58,1.0,1.0,1.0,150.7,1.0,1.0,1.0,165.76666666666668,1.0,1.0,1.0,1.0,316.46666666666664,1.0,1.0,1.0,316.46666666666664,316.46666666666664,Maximum Proposal,2,0.6,0.75,0.5,0.01
59,1.0,1.0,1.0,150.7,1.0,1.0,1.0,165.76666666666668,1.0,1.0,1.0,1.0,316.46666666666664,1.0,1.0,1.0,316.46666666666664,316.46666666666664,Mean Proposal,2,0.6,0.75,0.5,0.01
60,1.0,1.0,1.0,150.7,1.0,1.0,1.0,165.76666666666668,1.0,1.0,1.0,1.0,316.46666666666664,1.0,1.0,1.0,316.46666666666664,316.46666666666664,Negotiation - 3x3 Conv Entropy,2,0.6,0.75,0.5,0.01
61,1.0,1.0,1.0,150.7,1.0,1.0,1.0,165.76666666666668,1.0,1.0,1.0,1.0,316.46666666666664,1.0,1.0,1.0,316.46666666666664,316.46666666666664,Negotiation - 3x3 Conv Entropy (Mean-Weighted),2,0.6,0.75,0.5,0.01
62,1.0,1.0,1.0,150.7,1.0,1.0,1.0,165.76666666666668,1.0,1.0,1.0,1.0,316.46666666666664,1.0,1.0,1.0,316.46666666666664,316.46666666666664,Negotiation - 3x3 Conv Entropy (Weighted),2,0.6,0.75,0.5,0.01
63,1.0,1.0,1.0,150.7,1.0,1.0,1.0,165.76666666666668,1.0,1.0,1.0,1.0,316.46666666666664,1.0,1.0,1.0,316.46666666666664,316.46666666666664,Negotiation - 5x5 Conv Entropy,2,0.6,0.75,0.5,0.01
64,1.0,1.0,1.0,150.7,1.0,1.0,1.0,165.76666666666668,1.0,1.0,1.0,1.0,316.46666666666664,1.0,1.0,1.0,316.46666666666664,316.46666666666664,Negotiation - 5x5 Conv Entropy (Mean-Weighted),2,0.6,0.75,0.5,0.01
65,1.0,1.0,1.0,150.7,1.0,1.0,1.0,165.76666666666668,1.0,1.0,1.0,1.0,316.46666666666664,1.0,1.0,1.0,316.46666666666664,316.46666666666664,Negotiation - 5x5 Conv Entropy (Weighted),2,0.6,0.75,0.5,0.01
66,1.0,1.0,1.0,150.7,1.0,1.0,1.0,165.76666666666668,1.0,1.0,1.0,1.0,316.46666666666664,1.0,1.0,1.0,316.46666666666664,316.46666666666664,Negotiation - Mean Entropy,2,0.6,0.75,0.5,0.01
67,1.0,1.0,1.0,150.7,1.0,1.0,1.0,165.76666666666668,1.0,1.0,1.0,1.0,316.46666666666664,1.0,1.0,1.0,316.46666666666664,316.46666666666664,Negotiation - Mean Entropy (Mean-Weighted),2,0.6,0.75,0.5,0.01
68,1.0,1.0,1.0,150.7,1.0,1.0,1.0,165.76666666666668,1.0,1.0,1.0,1.0,316.46666666666664,1.0,1.0,1.0,316.46666666666664,316.46666666666664,Negotiation - Mean Entropy (Weighted),2,0.6,0.75,0.5,0.01
69,1.0,1.0,1.0,150.7,1.0,1.0,1.0,165.76666666666668,1.0,1.0,1.0,1.0,316.46666666666664,1.0,1.0,1.0,316.46666666666664,316.46666666666664,Negotiation - Pixelwise Entropy,2,0.6,0.75,0.5,0.01
70,1.0,1.0,1.0,150.7,1.0,1.0,1.0,165.76666666666668,1.0,1.0,1.0,1.0,316.46666666666664,1.0,1.0,1.0,316.46666666666664,316.46666666666664,Negotiation - Pixelwise Entropy (Mean-Weighted),2,0.6,0.75,0.5,0.01
71,1.0,1.0,1.0,150.7,1.0,1.0,1.0,165.76666666666668,1.0,1.0,1.0,1.0,316.46666666666664,1.0,1.0,1.0,316.46666666666664,316.46666666666664,Negotiation - Pixelwise Entropy (Weighted),2,0.6,0.75,0.5,0.01
72,1.0,1.0,1.0,150.7,1.0,1.0,1.0,165.76666666666668,1.0,1.0,1.0,1.0,316.46666666666664,1.0,1.0,1.0,316.46666666666664,316.46666666666664,Weighted Mean - 3x3 Conv Entropy,2,0.6,0.75,0.5,0.01
73,1.0,1.0,1.0,150.7,1.0,1.0,1.0,165.76666666666668,1.0,1.0,1.0,1.0,316.46666666666664,1.0,1.0,1.0,316.46666666666664,316.46666666666664,Weighted Mean - 5x5 Conv Entropy,2,0.6,0.75,0.5,0.01
74,1.0,1.0,1.0,150.7,1.0,1.0,1.0,165.76666666666668,1.0,1.0,1.0,1.0,316.46666666666664,1.0,1.0,1.0,316.46666666666664,316.46666666666664,Weighted Mean - Mean Entropy,2,0.6,0.75,0.5,0.01
75,1.0,1.0,1.0,150.7,1.0,1.0,1.0,165.76666666666668,1.0,1.0,1.0,1.0,316.46666666666664,1.0,1.0,1.0,316.46666666666664,316.46666666666664,Weighted Mean - Pixelwise Entropy,2,0.6,0.75,0.5,0.01
76,1.0,1.0,1.0,300.0,1.0,1.0,1.0,325.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,625.0,Majority Voting,2,0.6,0.9,0.4,0.01
77,1.0,1.0,1.0,300.0,1.0,1.0,1.0,325.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,625.0,Maximum Proposal,2,0.6,0.9,0.4,0.01
78,1.0,1.0,1.0,300.0,1.0,1.0,1.0,325.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,625.0,Mean Proposal,2,0.6,0.9,0.4,0.01
79,1.0,1.0,1.0,300.0,1.0,1.0,1.0,325.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,625.0,Negotiation - 3x3 Conv Entropy,2,0.6,0.9,0.4,0.01
80,1.0,1.0,1.0,300.0,1.0,1.0,1.0,325.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,625.0,Negotiation - 3x3 Conv Entropy (Mean-Weighted),2,0.6,0.9,0.4,0.01
81,1.0,1.0,1.0,300.0,1.0,1.0,1.0,325.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,625.0,Negotiation - 3x3 Conv Entropy (Weighted),2,0.6,0.9,0.4,0.01
82,1.0,1.0,1.0,300.0,1.0,1.0,1.0,325.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,625.0,Negotiation - 5x5 Conv Entropy,2,0.6,0.9,0.4,0.01
83,1.0,1.0,1.0,300.0,1.0,1.0,1.0,325.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,625.0,Negotiation - 5x5 Conv Entropy (Mean-Weighted),2,0.6,0.9,0.4,0.01
84,1.0,1.0,1.0,300.0,1.0,1.0,1.0,325.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,625.0,Negotiation - 5x5 Conv Entropy (Weighted),2,0.6,0.9,0.4,0.01
85,1.0,1.0,1.0,300.0,1.0,1.0,1.0,325.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,625.0,Negotiation - Mean Entropy,2,0.6,0.9,0.4,0.01
86,1.0,1.0,1.0,300.0,1.0,1.0,1.0,325.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,625.0,Negotiation - Mean Entropy (Mean-Weighted),2,0.6,0.9,0.4,0.01
87,1.0,1.0,1.0,300.0,1.0,1.0,1.0,325.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,625.0,Negotiation - Mean Entropy (Weighted),2,0.6,0.9,0.4,0.01
88,1.0,1.0,1.0,300.0,1.0,1.0,1.0,325.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,625.0,Negotiation - Pixelwise Entropy,2,0.6,0.9,0.4,0.01
89,1.0,1.0,1.0,300.0,1.0,1.0,1.0,325.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,625.0,Negotiation - Pixelwise Entropy (Mean-Weighted),2,0.6,0.9,0.4,0.01
90,1.0,1.0,1.0,300.0,1.0,1.0,1.0,325.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,625.0,Negotiation - Pixelwise Entropy (Weighted),2,0.6,0.9,0.4,0.01
91,1.0,1.0,1.0,300.0,1.0,1.0,1.0,325.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,625.0,Weighted Mean - 3x3 Conv Entropy,2,0.6,0.9,0.4,0.01
92,1.0,1.0,1.0,300.0,1.0,1.0,1.0,325.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,625.0,Weighted Mean - 5x5 Conv Entropy,2,0.6,0.9,0.4,0.01
93,1.0,1.0,1.0,300.0,1.0,1.0,1.0,325.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,625.0,Weighted Mean - Mean Entropy,2,0.6,0.9,0.4,0.01
94,1.0,1.0,1.0,300.0,1.0,1.0,1.0,325.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,625.0,Weighted Mean - Pixelwise Entropy,2,0.6,0.9,0.4,0.01
95,1.0,1.0,1.0,150.0,1.0,1.0,1.0,164.0,1.0,1.0,1.0,1.0,314.0,1.0,1.0,1.0,314.0,314.0,Majority Voting,2,0.6,0.9,0.5,0.01
96,1.0,1.0,1.0,150.0,1.0,1.0,1.0,164.0,1.0,1.0,1.0,1.0,314.0,1.0,1.0,1.0,314.0,314.0,Maximum Proposal,2,0.6,0.9,0.5,0.01
97,1.0,1.0,1.0,150.0,1.0,1.0,1.0,164.0,1.0,1.0,1.0,1.0,314.0,1.0,1.0,1.0,314.0,314.0,Mean Proposal,2,0.6,0.9,0.5,0.01
98,1.0,1.0,1.0,150.0,1.0,1.0,1.0,164.0,1.0,1.0,1.0,1.0,314.0,1.0,1.0,1.0,314.0,314.0,Negotiation - 3x3 Conv Entropy,2,0.6,0.9,0.5,0.01
99,1.0,1.0,1.0,150.0,1.0,1.0,1.0,164.0,1.0,1.0,1.0,1.0,314.0,1.0,1.0,1.0,314.0,314.0,Negotiation - 3x3 Conv Entropy (Mean-Weighted),2,0.6,0.9,0.5,0.01
100,1.0,1.0,1.0,150.0,1.0,1.0,1.0,164.0,1.0,1.0,1.0,1.0,314.0,1.0,1.0,1.0,314.0,314.0,Negotiation - 3x3 Conv Entropy (Weighted),2,0.6,0.9,0.5,0.01
101,1.0,1.0,1.0,150.0,1.0,1.0,1.0,164.0,1.0,1.0,1.0,1.0,314.0,1.0,1.0,1.0,314.0,314.0,Negotiation - 5x5 Conv Entropy,2,0.6,0.9,0.5,0.01
102,1.0,1.0,1.0,150.0,1.0,1.0,1.0,164.0,1.0,1.0,1.0,1.0,314.0,1.0,1.0,1.0,314.0,314.0,Negotiation - 5x5 Conv Entropy (Mean-Weighted),2,0.6,0.9,0.5,0.01
103,1.0,1.0,1.0,150.0,1.0,1.0,1.0,164.0,1.0,1.0,1.0,1.0,314.0,1.0,1.0,1.0,314.0,314.0,Negotiation - 5x5 Conv Entropy (Weighted),2,0.6,0.9,0.5,0.01
104,1.0,1.0,1.0,150.0,1.0,1.0,1.0,164.0,1.0,1.0,1.0,1.0,314.0,1.0,1.0,1.0,314.0,314.0,Negotiation - Mean Entropy,2,0.6,0.9,0.5,0.01
105,1.0,1.0,1.0,150.0,1.0,1.0,1.0,164.0,1.0,1.0,1.0,1.0,314.0,1.0,1.0,1.0,314.0,314.0,Negotiation - Mean Entropy (Mean-Weighted),2,0.6,0.9,0.5,0.01
106,1.0,1.0,1.0,150.0,1.0,1.0,1.0,164.0,1.0,1.0,1.0,1.0,314.0,1.0,1.0,1.0,314.0,314.0,Negotiation - Mean Entropy (Weighted),2,0.6,0.9,0.5,0.01
107,1.0,1.0,1.0,150.0,1.0,1.0,1.0,164.0,1.0,1.0,1.0,1.0,314.0,1.0,1.0,1.0,314.0,314.0,Negotiation - Pixelwise Entropy,2,0.6,0.9,0.5,0.01
108,1.0,1.0,1.0,150.0,1.0,1.0,1.0,164.0,1.0,1.0,1.0,1.0,314.0,1.0,1.0,1.0,314.0,314.0,Negotiation - Pixelwise Entropy (Mean-Weighted),2,0.6,0.9,0.5,0.01
109,1.0,1.0,1.0,150.0,1.0,1.0,1.0,164.0,1.0,1.0,1.0,1.0,314.0,1.0,1.0,1.0,314.0,314.0,Negotiation - Pixelwise Entropy (Weighted),2,0.6,0.9,0.5,0.01
110,1.0,1.0,1.0,150.0,1.0,1.0,1.0,164.0,1.0,1.0,1.0,1.0,314.0,1.0,1.0,1.0,314.0,314.0,Weighted Mean - 3x3 Conv Entropy,2,0.6,0.9,0.5,0.01
111,1.0,1.0,1.0,150.0,1.0,1.0,1.0,164.0,1.0,1.0,1.0,1.0,314.0,1.0,1.0,1.0,314.0,314.0,Weighted Mean - 5x5 Conv Entropy,2,0.6,0.9,0.5,0.01
112,1.0,1.0,1.0,150.0,1.0,1.0,1.0,164.0,1.0,1.0,1.0,1.0,314.0,1.0,1.0,1.0,314.0,314.0,Weighted Mean - Mean Entropy,2,0.6,0.9,0.5,0.01
113,1.0,1.0,1.0,150.0,1.0,1.0,1.0,164.0,1.0,1.0,1.0,1.0,314.0,1.0,1.0,1.0,314.0,314.0,Weighted Mean - Pixelwise Entropy,2,0.6,0.9,0.5,0.01
114,1.0,1.0,1.0,300.0,1.0,1.0,1.0,325.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,625.0,Majority Voting,2,0.75,0.6,0.4,0.01
